df_paper_title,df_title_url
Lost in Translation: Transforming Behaviour Change Techniques into Engaging Digital Content and Design for the StopApp.,https://pureportal.coventry.ac.uk/en/publications/lost-in-translation-transforming-behaviour-change-techniques-into
Postpartum care for women with FGM: How good are the policies?,https://pureportal.coventry.ac.uk/en/publications/postpartum-care-for-women-with-fgm-how-good-are-the-policies
"Self-control, plan quality and digital delivery of action planning for condom and contraceptive pill use of 14-24 year olds: Findings from a clinic-based online pilot randomised controlled trial",https://pureportal.coventry.ac.uk/en/publications/self-control-plan-quality-and-digital-delivery-of-action-planning
"Big hearts, small hands: A focus group study exploring parental food portion behaviours",https://pureportal.coventry.ac.uk/en/publications/big-hearts-small-hands-a-focus-group-study-exploring-parental-foo
Developing the evidence- base for gender- and age-relevant school sex education: Questionnaire findings from an adolescent sample using an augmented theory of planned behaviour,https://pureportal.coventry.ac.uk/en/publications/developing-the-evidence-base-for-gender-and-age-relevant-school-s
"Developing the evidence-base for school sex education programmes: Contributions of an augmented Theory of Planned Behaviour, gender and school year across three contraceptive methods",https://pureportal.coventry.ac.uk/en/publications/developing-the-evidence-base-for-school-sex-education-programmes-
Development of an intervention to increase sexual health service uptake by young people,https://pureportal.coventry.ac.uk/en/publications/development-of-an-intervention-to-increase-sexual-health-service--2
Are digital interventions for smoking cessation in pregnancy effective? A systematic review protocol,https://pureportal.coventry.ac.uk/en/publications/are-digital-interventions-for-smoking-cessation-in-pregnancy-effe-2
Belief Systems Enforcing Female Genital Mutilation in Europe,https://pureportal.coventry.ac.uk/en/publications/belief-systems-enforcing-female-genital-mutilation-in-europe-2
Pilot evaluation of a web-based intervention targeting sexual health service access,https://pureportal.coventry.ac.uk/en/publications/pilot-evaluation-of-a-web-based-intervention-targeting-sexual-hea-2
Stop-app: Using the Behaviour Change Wheel to develop an app to increase uptake and attendance at NHS Stop Smoking Services.,https://pureportal.coventry.ac.uk/en/publications/stop-app-using-the-behaviour-change-wheel-to-develop-an-app-to-in-2
Serious Games for Sexual Health,https://pureportal.coventry.ac.uk/en/publications/serious-games-for-sexual-health-2
Targeting parents for childhood weight management: development of a theory-driven and user-centered healthy eating app,https://pureportal.coventry.ac.uk/en/publications/targeting-parents-for-childhood-weight-management-development-of--3
Translating group programmes into online formats: establishing the acceptability of a parents’ sex and relationships communication serious game,https://pureportal.coventry.ac.uk/en/publications/translating-group-programmes-into-online-formats-establishing-the-2
A survey of student nurses' attitudes toward help seeking for stress,https://pureportal.coventry.ac.uk/en/publications/a-survey-of-student-nurses-attitudes-toward-help-seeking-for-stre-2
"Planning for, implementing and assessing the impact of health promotion and behaviour change interventions: a way forward for health psychologists",https://pureportal.coventry.ac.uk/en/publications/planning-for-implementing-and-assessing-the-impact-of-health-prom-2
Promoting condom-related behaviours in a broad population: Evaluation of a LifeGuide-based intervention,https://pureportal.coventry.ac.uk/en/publications/promoting-condom-related-behaviours-in-a-broad-population-evaluat-2
A thematic analysis of causes attributed to weight gain: a female slimmer’s perspective,https://pureportal.coventry.ac.uk/en/publications/a-thematic-analysis-of-causes-attributed-to-weight-gain-a-female--2
Beliefs underlying chlamydia risk appraisals: The relationship with young adults’ intentions to use condoms,https://pureportal.coventry.ac.uk/en/publications/beliefs-underlying-chlamydia-risk-appraisals-the-relationship-wit-2
Increasing young adults’ condom use intentions and behaviour through changing chlamydia risk and coping appraisals: study protocol for a cluster randomised controlled trial of efficacy,https://pureportal.coventry.ac.uk/en/publications/increasing-young-adults-condom-use-intentions-and-behaviour-throu-2
Pregnant smokers’ perceptions of specialist smoking cessation services,https://pureportal.coventry.ac.uk/en/publications/pregnant-smokers-perceptions-of-specialist-smoking-cessation-serv-2
The Applicability of Behaviour Change in Intervention Programmes Targeted at Ending Female Genital Mutilation in the EU: Integrating Social Cognitive and Community Level Approaches,https://pureportal.coventry.ac.uk/en/publications/the-applicability-of-behaviour-change-in-intervention-programmes-
The development approach of a pedagogically-driven serious game to support Relationship and Sex Education (RSE) within a classroom setting,https://pureportal.coventry.ac.uk/en/publications/the-development-approach-of-a-pedagogically-driven-serious-game-t-2
Which outcome expectancies are important in determining young adults’ intentions to use condoms with casual sexual partners?: A cross-sectional study,https://pureportal.coventry.ac.uk/en/publications/which-outcome-expectancies-are-important-in-determining-young-adu-2
A survey of English teenagers' sexual experience and preferences for school-based sex education,https://pureportal.coventry.ac.uk/en/publications/a-survey-of-english-teenagers-sexual-experience-and-preferences-f-2
PR:EPARe: A game-based approach to relationship guidance for adolescents,https://pureportal.coventry.ac.uk/en/publications/prepare-a-game-based-approach-to-relationship-guidance-for-adoles-2
Sexual health professionals' evaluations of a prototype computer-based contraceptive planning intervention for adolescents: implications for practice,https://pureportal.coventry.ac.uk/en/publications/sexual-health-professionals-evaluations-of-a-prototype-computer-b-2
Assessing intervention effectiveness for reducing stress in student nurses: quantitative systematic review,https://pureportal.coventry.ac.uk/en/publications/assessing-intervention-effectiveness-for-reducing-stress-in-stude-2
Health psychology’s role in sexual health care,https://pureportal.coventry.ac.uk/en/publications/health-psychologys-role-in-sexual-health-care-2
A systematic review into the effectiveness of Integrated Offender Management,https://pureportal.coventry.ac.uk/en/publications/a-systematic-review-into-the-effectiveness-of-integrated-offender
"Survivor, family and professional experiences of psychosocial interventions for sexual abuse and violence: a qualitative evidence synthesis",https://pureportal.coventry.ac.uk/en/publications/survivor-family-and-professional-experiences-of-psychosocial-inte
From “Sad People on Bridges” to “Kidnap and Extortion”: Understanding the Nature and Situational Characteristics of Hostage and Crisis Negotiator Deployments,https://pureportal.coventry.ac.uk/en/publications/from-sad-people-on-bridges-to-kidnap-and-extortion-understanding-
Psychosocial interventions for survivors of rape and sexual assault experienced during adulthood (Protocol),https://pureportal.coventry.ac.uk/en/publications/psychosocial-interventions-for-survivors-of-rape-and-sexual-assau
Staff and offender perspectives of Integrated Offender Management and the impact of its introduction on arrests and risk of reoffending in one police force region,https://pureportal.coventry.ac.uk/en/publications/staff-and-offender-perspectives-of-integrated-offender-management
There’s Nothing That Compares to it”: A Grounded Theoretical Analysis of the Experiences of Police Hostage and Crisis Negotiators,https://pureportal.coventry.ac.uk/en/publications/theres-nothing-that-compares-to-it-a-grounded-theoretical-analysi
The Self-Perceived Successful Hostage and Crisis Negotiator Profile: A Qualitative Assessment of Negotiator Competencies,https://pureportal.coventry.ac.uk/en/publications/the-self-perceived-successful-hostage-and-crisis-negotiator-profi
Using Theory to Understand the Barriers to Engagement in Group Offending Behavior Programs,https://pureportal.coventry.ac.uk/en/publications/using-theory-to-understand-the-barriers-to-engagement-in-group-of
Sex Offenders’ Perceptions of the Police and Courts: Are There Spill-Over Effects?,https://pureportal.coventry.ac.uk/en/publications/sex-offenders-perceptions-of-the-police-and-courts-are-there-spil
The Emotionally Intelligent Officer? Exploring Decision-Making Style and Emotional Intelligence in Hostage and Crisis Negotiators and Non-Negotiator Trained Police Officers,https://pureportal.coventry.ac.uk/en/publications/the-emotionally-intelligent-officer-exploring-decision-making-sty
The process of primary desistance from intimate partner violence,https://pureportal.coventry.ac.uk/en/publications/the-process-of-primary-desistance-from-intimate-partner-violence-2
The Use of Tools and Checklists to Assess the Risk of Child Sexual Exploitation: Lessons From UK Practice,https://pureportal.coventry.ac.uk/en/publications/the-use-of-tools-and-checklists-to-assess-the-risk-of-child-sexua
Can Systemic Interventions Designed to Reduce Reoffending by Youth also Reduce their Victimization?,https://pureportal.coventry.ac.uk/en/publications/can-systemic-interventions-designed-to-reduce-reoffending-by-yout-2
Subjective Accounts of The Turning Points that Facilitate Desistance from Intimate Partner Violence,https://pureportal.coventry.ac.uk/en/publications/subjective-accounts-of-the-turning-points-that-facilitate-desista-2
You See But You Do Not Observe: A Review of Bystander Intervention and Sexual Assault on University Campuses,https://pureportal.coventry.ac.uk/en/publications/you-see-but-you-do-not-observe-a-review-of-bystander-intervention
An exploratory examination of practitioners’ and offenders’ perceptions of the effectiveness of an individual workbook approach for treating intimate partner violence offenders,https://pureportal.coventry.ac.uk/en/publications/practitioners-and-offenders-perceptions-of-the-effectiveness-of-a-2
